step_index,timestamp_sec,flight_phase,message_type,criticality,latency_budget_ms,observed_packet_rate_hz,channel_bit_error_rate,replay_attempt_count,auth_failure_count,integrity_failure_count,aad_tamper_count,transcript_anomaly_count,ai_threat_level,ai_threat_score,ai_confidence,confidence_status,anomaly_score,anomaly_severity,is_anomaly,forecast_trend,forecast_rate_of_change,preemptive_flag,previous_construction,selected_construction,transition_type,dwell_counter,safety_override_triggered,explainable_reason,measured_handshake_latency_ms,measured_encap_latency_ms,measured_sign_latency_ms,measured_total_latency_ms,security_margin_bits,energy_cost_uj,deadline_met,scenario_id,scenario_name
8,14.0,TAXI_TAKEOFF,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,10.41,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.337,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,553.0018,0.1892,0.1179,0.30710000000000004,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
9,16.0,TAXI_TAKEOFF,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,10.41,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.282,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,605.4046,0.1354,0.079,0.21439999999999998,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
10,18.0,TAXI_TAKEOFF,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,10.41,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.235,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,590.3274,0.1397,0.0688,0.2085,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
11,20.0,CLIMB,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.036,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,DOWNGRADE_HELD,1,False,Mode C: Anti-oscillation hold active: candidate ADAPTIVE-STANDARD-V1 requires lower assurance than active ADAPTIVE-CRITICAL-V1. Retaining ADAPTIVE-CRITICAL-V1 (dwell count 1/3).,590.9673,0.1696,0.0965,0.2661,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
12,22.0,CLIMB,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.093,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,DOWNGRADE_HELD,2,False,Mode C: Anti-oscillation hold active: candidate ADAPTIVE-STANDARD-V1 requires lower assurance than active ADAPTIVE-CRITICAL-V1. Retaining ADAPTIVE-CRITICAL-V1 (dwell count 2/3).,577.5434,0.1697,0.0824,0.2521,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
13,24.0,CLIMB,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.172,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-STANDARD-V1,DOWNGRADE_EXECUTED,0,False,Mode C: Safe downgrade executed from ADAPTIVE-CRITICAL-V1 to ADAPTIVE-STANDARD-V1 after 3 consecutive stable low-threat steps. Selected ADAPTIVE-STANDARD-V1 (STANDARD) for ROUTINE traffic under NORMAL threat. All safety invariants and latency constraints are satisfied.,2.8516,0.1116,0.0894,3.0526,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
14,26.0,CLIMB,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.216,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.1218,0.1301,0.1111,0.2412,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
15,28.0,CLIMB,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.235,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.0741,0.0933,0.0956,0.1889,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
16,30.0,CRUISE_NORMAL,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.194,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.199,0.1732,0.0747,0.2479,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
17,32.0,CRUISE_NORMAL,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.147,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.9124,0.0811,0.0631,0.1442,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
18,34.0,CRUISE_NORMAL,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.097,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.9098,0.1197,0.0685,0.1882,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
19,36.0,CRUISE_NORMAL,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,-0.047,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.896,0.088,0.064,0.152,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
20,38.0,CRUISE_NORMAL,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.766,0.1164,0.0843,0.2007,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
21,40.0,CRUISE_NORMAL,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,2.0592,0.113,0.069,0.182,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
22,42.0,CRUISE_NORMAL,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.9259,0.084,0.0633,0.1473,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
23,44.0,CRUISE_NORMAL,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.8207,0.1452,0.0868,0.23199999999999998,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
24,46.0,CRUISE_NORMAL,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.9619,0.0821,0.0617,0.1438,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
25,48.0,CRUISE_NORMAL,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,1.8793,0.0841,0.0633,0.14739999999999998,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
26,50.0,CONTESTED_ENCOUNTER,AIRCRAFT_STATUS,CRITICAL,5000.0,40.0,0.007,5,4,3,2,1,ELEVATED,56.28,0.8374,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,4.555,True,ADAPTIVE-STANDARD-V1,ADAPTIVE-CRITICAL-V1,ESCALATION,0,False,Mode C: Immediate security escalation from ADAPTIVE-STANDARD-V1 to ADAPTIVE-CRITICAL-V1. Selected ADAPTIVE-CRITICAL-V1 (CRITICAL) for CRITICAL traffic under CRITICAL threat. All safety invariants and latency constraints are satisfied.,543.8298,0.1435,0.0735,544.0468,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
27,52.0,CONTESTED_ENCOUNTER,AIRCRAFT_STATUS,CRITICAL,5000.0,40.0,0.007,5,4,3,2,1,ELEVATED,56.28,0.8374,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,6.901,True,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,514.3644,0.179,0.1068,0.2858,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
28,54.0,CONTESTED_ENCOUNTER,AIRCRAFT_STATUS,CRITICAL,5000.0,40.0,0.007,5,4,3,2,1,ELEVATED,56.28,0.8374,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,7.737,True,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,520.8986,0.1911,0.0676,0.2587,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
29,56.0,CONTESTED_ENCOUNTER,AIRCRAFT_STATUS,CRITICAL,5000.0,40.0,0.007,5,4,3,2,1,ELEVATED,56.28,0.8374,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,7.573,True,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,528.9601,0.22,0.1132,0.3332,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
30,58.0,CONTESTED_ENCOUNTER,AIRCRAFT_STATUS,CRITICAL,5000.0,40.0,0.007,5,4,3,2,1,ELEVATED,56.28,0.8374,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,6.774,True,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,515.3964,0.1489,0.0708,0.2197,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
31,60.0,CONTESTED_ENCOUNTER,AIRCRAFT_STATUS,CRITICAL,5000.0,40.0,0.007,5,4,3,2,1,ELEVATED,56.28,0.8374,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,5.599,True,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,531.2246,0.1344,0.0688,0.2032,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
32,62.0,CONTESTED_ENCOUNTER,AIRCRAFT_STATUS,CRITICAL,5000.0,40.0,0.007,5,4,3,2,1,ELEVATED,56.28,0.8374,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,4.229,True,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,544.4153,0.1528,0.0832,0.236,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
33,64.0,CONTESTED_ENCOUNTER,AIRCRAFT_STATUS,CRITICAL,5000.0,40.0,0.007,5,4,3,2,1,ELEVATED,56.28,0.8374,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,RAPID_ESCALATION,2.79,True,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,1955.2635,8.148,0.2461,8.3941,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
34,66.0,CONTESTED_ENCOUNTER,AIRCRAFT_STATUS,CRITICAL,5000.0,40.0,0.007,5,4,3,2,1,ELEVATED,56.28,0.8374,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,MODERATE_INCREASE,1.363,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,4328.0274,0.3422,0.1888,0.531,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
35,68.0,CONTESTED_ENCOUNTER,AIRCRAFT_STATUS,CRITICAL,5000.0,40.0,0.007,5,4,3,2,1,ELEVATED,56.28,0.8374,LOW_CONFIDENCE_FALLBACK,100.0,CRITICAL,True,STABLE,0.0,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,2558.4677,1.6964,0.2912,1.9876,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
36,70.0,RECOVERY,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-4.555,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,DOWNGRADE_HELD,1,False,Mode C: Anti-oscillation hold active: candidate ADAPTIVE-STANDARD-V1 requires lower assurance than active ADAPTIVE-CRITICAL-V1. Retaining ADAPTIVE-CRITICAL-V1 (dwell count 1/3).,2761.41,0.4078,0.206,0.6138,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
37,72.0,RECOVERY,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-6.901,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,DOWNGRADE_HELD,2,False,Mode C: Anti-oscillation hold active: candidate ADAPTIVE-STANDARD-V1 requires lower assurance than active ADAPTIVE-CRITICAL-V1. Retaining ADAPTIVE-CRITICAL-V1 (dwell count 2/3).,4360.7537,0.368,0.1978,0.5658,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
38,74.0,RECOVERY,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-7.737,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-STANDARD-V1,DOWNGRADE_EXECUTED,0,False,Mode C: Safe downgrade executed from ADAPTIVE-CRITICAL-V1 to ADAPTIVE-STANDARD-V1 after 3 consecutive stable low-threat steps. Selected ADAPTIVE-STANDARD-V1 (STANDARD) for ROUTINE traffic under NORMAL threat. All safety invariants and latency constraints are satisfied.,15.9925,0.3711,0.2358,16.5994,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
39,76.0,RECOVERY,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-7.573,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,13.271,0.4225,0.2563,0.6788,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
40,78.0,RECOVERY,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-6.774,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,17.4234,0.4352,0.281,0.7162,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
41,80.0,DESCENT_APPROACH,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-5.599,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,10.7462,0.3034,0.252,0.5554,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
42,82.0,DESCENT_APPROACH,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-4.229,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,10.3502,1.8349,0.3594,2.1943,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
43,84.0,DESCENT_APPROACH,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,RECOVERING,-2.79,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,9.9248,0.2763,0.2191,0.49539999999999995,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
44,86.0,DESCENT_APPROACH,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,DECREASING,-1.363,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,8.8734,0.2835,0.1961,0.47959999999999997,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
45,88.0,DESCENT_APPROACH,AIRCRAFT_STATUS,ROUTINE,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,8.76,0.9818,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.0,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-STANDARD-V1,STABLE,0,False,Mode C: Profile maintained at ADAPTIVE-STANDARD-V1.,8.274,0.2854,0.1799,0.4653,128,185.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
46,90.0,LANDING_ROLLOUT,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,10.41,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.158,False,ADAPTIVE-STANDARD-V1,ADAPTIVE-CRITICAL-V1,ESCALATION,0,True,Mode C: Immediate security escalation from ADAPTIVE-STANDARD-V1 to ADAPTIVE-CRITICAL-V1. Selected ADAPTIVE-CRITICAL-V1 (CRITICAL) for SAFETY_CRITICAL traffic under NORMAL threat. All safety invariants and latency constraints are satisfied.,3973.7886,0.3566,0.2266,3974.3718,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
47,92.0,LANDING_ROLLOUT,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,10.41,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.24,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,2907.0162,0.4366,0.2789,0.7155,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
48,94.0,LANDING_ROLLOUT,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,10.41,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.269,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,3142.2209,0.3863,0.3201,0.7063999999999999,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
49,96.0,LANDING_ROLLOUT,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,10.41,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.263,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,4242.8847,0.3488,2.4828,2.8316,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
50,98.0,LANDING_ROLLOUT,PRIMARY_FLIGHT_CONTROL,SAFETY_CRITICAL,5000.0,25.0,0.0001,0,0,0,0,0,NORMAL,10.41,0.9926,HIGH_CONFIDENCE,18.24,NOMINAL,False,STABLE,0.235,False,ADAPTIVE-CRITICAL-V1,ADAPTIVE-CRITICAL-V1,STABLE,0,True,Mode C: Profile maintained at ADAPTIVE-CRITICAL-V1.,2739.3842,0.3317,0.2339,0.5656,384,1450.0,True,SCN-010,SCN-010: Full Flight Mission Lifecycle
